,belongs_to_collection,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genres,original_language,revenue,title,vote_average,vote_count
3365,"{'id': 656, 'name': 'Saw Collection', 'poster_path': '/xmC2A7qPEfiOkQC58fZh8srWQ5v.jpg', 'backdrop_path': '/oLfS1lOmN2KIU2IQ200SDEPVEZe.jpg'}",Horror,Thriller,Crime,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,113857533.0,Saw V,6.0,848.0
3366,,Comedy,Adventure,Romance,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",en,18755936.0,Sex Drive,6.0,348.0
3367,"{'id': 87256, 'name': 'Beverly Hills Chihuahua Collection', 'poster_path': '/v7ofpZSklN0m2ecuHUWeO8S6ZUb.jpg', 'backdrop_path': '/jOIk7nAwq7rKLFz8h25soLVSSFf.jpg'}",Adventure,Comedy,Family,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,149281606.0,Beverly Hills Chihuahua,4.9,217.0
3368,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",fr,28814580.0,The Class,6.9,179.0
3369,,Horror,Thriller,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,124191.0,Splinter,6.0,213.0
3370,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,49554002.0,Australia,6.3,712.0
3371,,Animation,Family,Adventure,Comedy,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",en,309979994.0,Bolt,6.3,1798.0
3372,,History,Drama,,,,,,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",en,54586584.0,Milk,7.1,628.0
3373,"{'id': 33514, 'name': 'The Twilight Collection', 'poster_path': '/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg', 'backdrop_path': '/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg'}",Adventure,Fantasy,Drama,Romance,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,392616625.0,Twilight,5.8,3688.0
3374,,Horror,Mystery,Thriller,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,The Children,6.3,116.0
3375,"{'id': 9518, 'name': 'The Transporter Collection', 'poster_path': '/uakYnYtFxqjS8pjEWW9lGWmdMRz.jpg', 'backdrop_path': '/qDuTIGAEbxF3jP9zNILLAoxNLpU.jpg'}",Action,Adventure,Thriller,Crime,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,108979549.0,Transporter 3,5.9,1110.0
3376,,Comedy,Romance,Drama,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,163733697.0,Four Christmases,5.3,337.0
3377,,War,Drama,,,,,,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",en,20416563.0,The Boy in the Striped Pyjamas,7.7,1492.0
3378,,Horror,Thriller,Mystery,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",en,1115493.0,Surveillance,6.0,111.0
3379,,Animation,Comedy,Family,Fantasy,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,30000000.0,Igor,5.6,154.0
3380,,Drama,History,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,2724474.0,Hunger,7.2,311.0
3381,,Action,Crime,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",en,10089373.0,Punisher: War Zone,5.6,298.0
3382,,Adventure,Animation,Comedy,Fantasy,Family,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Shrek the Halls,5.8,179.0
3383,"{'id': 529, 'name': 'Wallace & Gromit Collection', 'poster_path': '/993pCCMO9g9RQUtNDxQgE1B330H.jpg', 'backdrop_path': '/huyrvVKEKa9czUY89fnvaAVAtkX.jpg'}",Animation,Comedy,Family,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,0.0,A Matter of Loaf and Death,7.2,120.0
3384,,Drama,Science Fiction,Thriller,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,233093859.0,The Day the Earth Stood Still,5.2,1057.0
3385,"{'id': 86774, 'name': 'Che Collection', 'poster_path': '/dnUuLNFFQnoyKUjx3YtkKhaLlfE.jpg', 'backdrop_path': '/9WEBVDt9wj5sal9LnzWXwNtSEqP.jpg'}",Drama,History,War,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",en,0.0,Che: Part One,6.8,209.0
3386,"{'id': 86774, 'name': 'Che Collection', 'poster_path': '/dnUuLNFFQnoyKUjx3YtkKhaLlfE.jpg', 'backdrop_path': '/9WEBVDt9wj5sal9LnzWXwNtSEqP.jpg'}",Drama,History,War,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",en,0.0,Che: Part Two,6.7,155.0
3387,"{'id': 10522, 'name': 'Starship Troopers Collection', 'poster_path': '/uumu3Xj1ME1632SCsyVJwITgOKZ.jpg', 'backdrop_path': '/hwZXCuY6GVw50o17nDGbSR8WMFJ.jpg'}",Adventure,Science Fiction,Action,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",en,0.0,Starship Troopers 3: Marauder,4.2,154.0
3388,,Drama,Mystery,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",en,50907234.0,Doubt,7.0,445.0
3389,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,269958228.0,Gran Torino,7.8,3181.0
3390,,Drama,History,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,0.0,Frost/Nixon,7.2,333.0
3391,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,113019290.0,The Reader,7.2,835.0
3392,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,168167691.0,Seven Pounds,7.5,2092.0
3393,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,44703995.0,The Wrestler,7.3,1031.0
3394,,Fantasy,Drama,Thriller,Mystery,Romance,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",en,333932083.0,The Curious Case of Benjamin Button,7.3,3398.0
3395,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,225990978.0,Yes Man,6.4,1869.0
3396,,Drama,Thriller,History,War,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",en,200276000.0,Valkyrie,6.7,1195.0
3397,,Animation,Drama,Romance,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",ja,0.0,5 Centimeters per Second,7.3,403.0
3398,,Fantasy,Comedy,Family,Romance,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",en,212874442.0,Bedtime Stories,5.9,924.0
3399,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,3830137.0,Choke,6.0,128.0
3400,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,75225693.0,Revolutionary Road,6.8,824.0
3401,,Crime,Documentary,,,,,,"[{'id': 80, 'name': 'Crime'}, {'id': 99, 'name': 'Documentary'}]",en,0.0,Dear Zachary: A Letter to a Son About His Father,8.4,146.0
3402,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,21972336.0,Wild Child,6.4,421.0
3403,,Action,Drama,History,War,,,,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",en,51155219.0,Defiance,6.7,580.0
3404,"{'id': 230532, 'name': 'Marley & Me Collection', 'poster_path': '/2GTOEdjaUbElrXhH0XhOADDoZxf.jpg', 'backdrop_path': '/gRoCEiWVcTsV0HxWIezuhVoDiAa.jpg'}",Comedy,Family,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,244082376.0,Marley & Me,6.9,1392.0
3405,,Animation,Family,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",ja,187479518.0,Ponyo,7.5,953.0
3406,"{'id': 66761, 'name': 'Open Season Collection', 'poster_path': '/ePeybVSOnCmuWrrvGEp8hzWn979.jpg', 'backdrop_path': '/cnaLzqjxlqGMIp7AGCizfVXUhSn.jpg'}",Adventure,Animation,Comedy,Family,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,0.0,Open Season 2,5.6,334.0
3407,"{'id': 70068, 'name': 'Ip Man Collection', 'poster_path': '/iXhYIEUNoYXeq3XiNasMAcThHMU.jpg', 'backdrop_path': '/1oCPXe4e0VHZTJX4nLkvxzayXK9.jpg'}",Drama,Action,History,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",cn,21888598.0,Ip Man,7.5,1309.0
3408,,Drama,Mystery,Thriller,Romance,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",en,2000000.0,Passengers,5.7,214.0
3409,,Adventure,Animation,Family,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,50877145.0,The Tale of Despereaux,5.8,260.0
3410,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,114663461.0,Bride Wars,5.9,884.0
3411,"{'id': 85945, 'name': 'The Mesrine Collection', 'poster_path': '/kFUC6s54Q8jn1eNBqs6xOGa2jeL.jpg', 'backdrop_path': '/3SirYFnkQwYhAec3ugZS8BKpMbk.jpg'}",Drama,Action,Thriller,Crime,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",fr,31055440.0,Mesrine: Killer Instinct,7.3,243.0
3412,"{'id': 264437, 'name': 'My Bloody Valentine Collection', 'poster_path': '/hzu7n4cPnxh0VpBK4oWHb9Ol29G.jpg', 'backdrop_path': None}",Mystery,Horror,,,,,,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",en,100734718.0,My Bloody Valentine,5.3,303.0
3413,,Science Fiction,Thriller,,,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",es,553198.0,Timecrimes,7.0,313.0
3414,"{'id': 2326, 'name': 'Underworld Collection', 'poster_path': '/aK8qq0X0pZbf5ncE3JLQ27hdC4F.jpg', 'backdrop_path': '/2gSaXagD9ZCuBHOsXF4tvtW7Djd.jpg'}",Fantasy,Action,Adventure,Science Fiction,Thriller,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,91353501.0,Underworld: Rise of the Lycans,6.2,1447.0
3415,,Adventure,Family,Fantasy,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,57490374.0,Inkheart,6.0,610.0
3416,,Drama,Thriller,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,558000.0,The Lazarus Project,6.0,116.0
3417,"{'id': 328372, 'name': 'Mall Cop Collection', 'poster_path': '/dpI0Ms55QByARcgeMf0YK1z2x3D.jpg', 'backdrop_path': '/29gIFb0wzsl2ArW9HZ2S2ERdDp4.jpg'}",Action,Adventure,Comedy,Family,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,183293131.0,Paul Blart: Mall Cop,5.2,807.0
3418,,Drama,Music,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",en,43051547.0,Notorious,6.6,163.0
3419,,Horror,Thriller,Mystery,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",en,76514050.0,The Unborn,4.8,373.0
3420,,Horror,Comedy,Music,Science Fiction,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",en,188126.0,Repo! The Genetic Opera,6.7,103.0
3421,,Drama,Horror,Thriller,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,41624046.0,The Uninvited,6.3,424.0
3422,,Fantasy,Action,Science Fiction,,,,,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,7033683.0,Outlander,6.1,354.0
3423,"{'id': 1974, 'name': 'The Grudge Collection', 'poster_path': '/dohOSIYDEK42stdfKo0pQfrve0h.jpg', 'backdrop_path': '/nRfDTqIuaVLu2aB0qFuSmw8btp0.jpg'}",Mystery,Horror,Thriller,,,,,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,38610009.0,The Grudge 3,5.3,150.0
3424,,Horror,Thriller,,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,3983997.0,Eden Lake,6.7,415.0
3425,,Animation,Family,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,124596398.0,Coraline,7.3,1432.0
3426,,Action,,,,,,,"[{'id': 28, 'name': 'Action'}]",en,45465299.0,Push,5.9,671.0
3427,,Drama,Thriller,Crime,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,60161391.0,The International,6.0,373.0
3428,,Drama,Romance,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,3148182.0,Two Lovers,6.6,157.0
3429,,Comedy,Romance,Drama,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,177259441.0,He's Just Not That Into You,6.2,988.0
3430,"{'id': 13800, 'name': 'Futurama Collection', 'poster_path': '/vkrtsW1Fyzu4rRpWYz2ybDfKXb0.jpg', 'backdrop_path': '/wZ1Xuwhu4hbcHPAAZz9sFTIZTKX.jpg'}",Animation,Comedy,,,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",en,0.0,Futurama: Into the Wild Green Yonder,7.2,134.0
3431,,Comedy,Family,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,73034460.0,Hotel for Dogs,5.7,205.0
3432,,Drama,Horror,Action,Thriller,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Frontier(s),6.0,186.0
3433,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",ja,69932387.0,Departures,7.7,202.0
3434,,Comedy,Horror,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",en,173066.0,My Name Is Bruce,5.9,107.0
3435,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,61458982.0,Funny People,5.6,398.0
3436,,Comedy,Drama,Music,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",de,0.0,Berlin Calling,7.0,109.0
3437,"{'id': 261203, 'name': 'Street Fighter', 'poster_path': '/srmcIOxfqARcnHmgHLVNzzFM2RV.jpg', 'backdrop_path': '/u5w0uNoQDqUkmErqMsh4RVVOgyy.jpg'}",Action,Adventure,Science Fiction,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,12764201.0,Street Fighter: The Legend of Chun-Li,3.9,113.0
3438,,Drama,Comedy,Romance,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,14899417.0,Away We Go,6.7,189.0
3439,,Action,Thriller,Crime,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,0.0,Thick as Thieves,5.7,223.0
3440,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",it,11260366.0,Il Divo,7.5,166.0
3441,"{'id': 9735, 'name': 'Friday the 13th Collection', 'poster_path': '/uobgqpLQff9WvxGKE2OSvXv1RHm.jpg', 'backdrop_path': '/c7pMKwv5NzIN6N3KM4L8fYMTtPw.jpg'}",Horror,,,,,,,"[{'id': 27, 'name': 'Horror'}]",en,91379051.0,Friday the 13th,5.7,566.0
3442,,Action,Adventure,Comedy,Western,,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",ko,0.0,"The Good, The Bad, The Weird",7.1,196.0
3443,"{'id': 130440, 'name': 'The Pink Panther (Steve Martin) Collection', 'poster_path': '/xYbMC6vo4rMIX8hkTUZva86r0i5.jpg', 'backdrop_path': '/tuE4QPHLHaMUkAW4Yggig5U92rl.jpg'}",Comedy,Mystery,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",en,75871032.0,The Pink Panther 2,5.4,323.0
3444,,Adventure,Action,Comedy,Science Fiction,Music,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10402, 'name': 'Music'}]",en,3.0,Dr. Horrible's Sing-Along Blog,7.8,236.0
3445,,Horror,Action,Thriller,,,,,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Day of the Dead,4.7,107.0
3446,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,91636986.0,"I Love You, Man",6.5,531.0
3447,"{'id': 169740, 'name': 'The Haunting in Connecticut Collection', 'poster_path': '/6uIGXwqIfdg0IQw3bvfS49VMKHh.jpg', 'backdrop_path': '/1sWTV5QaoDnBTTSbElUfe5zBcu2.jpg'}",Thriller,Horror,,,,,,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",en,77527732.0,The Haunting in Connecticut,6.0,317.0
3448,,Romance,Comedy,Crime,,,,,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,60000000.0,Duplicity,5.7,203.0
3449,,Action,Adventure,Drama,Mystery,Science Fiction,Thriller,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,155446362.0,Knowing,5.9,1528.0
3450,"{'id': 94589, 'name': 'Ong Bak Collection', 'poster_path': '/gG0gMDRnbOBLuKvRa0Q7naOD4yF.jpg', 'backdrop_path': '/wqyznAkjOn5nhRYYH7Gl6Bcq3kg.jpg'}",Adventure,Action,Thriller,,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",th,8936663.0,Ong Bak 2,5.9,156.0
3451,"{'id': 24761, 'name': 'The Millennium Collection', 'poster_path': '/sLeE5pwX9cle1v1TpBylT9MeYJ2.jpg', 'backdrop_path': '/9wLsZPhI7ZafO4fh1MhwCjvkclN.jpg'}",Drama,Thriller,Crime,Mystery,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",sv,104345682.0,The Girl with the Dragon Tattoo,7.4,1020.0
3452,,Comedy,Drama,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,16174377.0,Sunshine Cleaning,6.5,256.0
3453,,Action,Crime,Mystery,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",en,500154.0,Echelon Conspiracy,5.4,110.0
3454,,Animation,Family,Adventure,Science Fiction,,,,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,381509870.0,Monsters vs Aliens,6.0,1464.0
3455,,Action,Crime,Drama,History,Thriller,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",de,0.0,The Baader Meinhof Complex,7.1,157.0
3456,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,0.0,Big Stan,5.9,178.0
3457,,Drama,Thriller,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,186702.0,Nothing But the Truth,6.9,134.0
3458,,Comedy,Crime,Drama,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,24007324.0,Observe and Report,5.6,229.0
3459,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,17164377.0,Adventureland,6.4,748.0
3460,,Comedy,Romance,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,108332743.0,Confessions of a Shopaholic,6.1,787.0
3461,"{'id': 52749, 'name': 'The Butterfly Effect Collection', 'poster_path': '/8lkeUgXNSB0foS3wU7rkuMTdMKV.jpg', 'backdrop_path': '/7DsbbkQAKSci07Jp4fJVq3QXSEF.jpg'}",Science Fiction,Thriller,Drama,Crime,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,0.0,The Butterfly Effect 3: Revelations,5.1,158.0
3462,,Action,Adventure,Fantasy,Science Fiction,Thriller,,,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,0.0,Dragonball Evolution,2.9,475.0
3463,"{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/mCkqJf4ijbNoBWvJ0RTWZJuhJUA.jpg', 'backdrop_path': '/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg'}",Action,Crime,Drama,Thriller,,,,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,363164265.0,Fast & Furious,6.5,2426.0
3464,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,6149791.0,In the Loop,7.0,194.0
3465,,Drama,Comedy,,,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,36348784.0,The Boat That Rocked,7.2,678.0
3466,,Comedy,,,,,,,"[{'id': 35, 'name': 'Comedy'}]",en,136267476.0,17 Again,6.1,1388.0
3467,,Action,Comedy,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",it,0.0,Double Trouble,6.6,105.0
3468,,Drama,Action,Thriller,War,,,,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",en,319131050.0,Inglourious Basterds,7.9,6598.0
3469,,Action,,,,,,,"[{'id': 28, 'name': 'Action'}]",en,87784194.0,State of Play,6.7,489.0
3470,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,0.0,The Damned United,7.2,156.0
3471,"{'id': 64751, 'name': 'Crank Collection', 'poster_path': '/wmUzRqcAi0KOW7sqnaAvEQtM8l.jpg', 'backdrop_path': '/cziWkSXQG3Vul0l3Mu2sOXLS1dC.jpg'}",Action,Thriller,Crime,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,34560577.0,Crank: High Voltage,5.9,878.0
3472,,Science Fiction,Drama,,,,,,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",en,9760104.0,Moon,7.6,1831.0
3473,,Drama,,,,,,,"[{'id': 18, 'name': 'Drama'}]",en,27409889.0,The Young Victoria,7.1,330.0
3474,"{'id': 453993, 'name': 'The Wolverine Collection', 'poster_path': '/8Ht4a5A5Ypxh0PjbVoRTzm1kAu3.jpg', 'backdrop_path': '/QtSxEuCwcZSfCTMZfER3nHDVsG.jpg'}",Adventure,Action,Thriller,Science Fiction,,,,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",en,373062864.0,X-Men Origins: Wolverine,6.2,4086.0
