,title,id,revenue,vote_average,vote_count,genre1,genre2,genre3,genre4,genre5,genre6,genre7
1800,Fido,10288,426224.0,6.6,137.0,Romance,Comedy,Drama,Horror,,,
1801,Death Proof,1991,25037897.0,6.7,1359.0,Action,Thriller,,,,,
1802,Rescue Dawn,9952,7177143.0,6.9,339.0,Adventure,Drama,War,,,,
1803,Sicko,2359,24538513.0,7.3,241.0,Documentary,,,,,,
1804,1408,3021,94679598.0,6.5,1372.0,Horror,Thriller,,,,,
1805,Live Free or Die Hard,1571,383531464.0,6.4,2122.0,Action,Thriller,,,,,
1806,Transformers,1858,709709780.0,6.6,4113.0,Adventure,Science Fiction,Action,,,,
1807,Harry Potter and the Order of the Phoenix,675,938212738.0,7.4,5633.0,Adventure,Fantasy,Family,Mystery,,,
1808,I Now Pronounce You Chuck & Larry,3563,186072214.0,5.8,640.0,Comedy,Romance,,,,,
1809,Stardust,2270,135560026.0,7.2,1215.0,Adventure,Fantasy,Romance,Family,,,
1810,The Simpsons Movie,35,527068851.0,6.9,2335.0,Animation,Comedy,Family,,,,
1811,No Reservations,3638,92601050.0,6.1,336.0,Comedy,,,,,,
1812,The Bourne Ultimatum,2503,442824138.0,7.3,2938.0,Action,Drama,Mystery,Thriller,,,
1813,Superbad,8363,121463226.0,7.0,2152.0,Comedy,,,,,,
1814,Rush Hour 3,5174,258022233.0,6.1,801.0,Action,Comedy,Crime,Thriller,,,
1815,Sydney White,10760,13620075.0,6.0,242.0,Comedy,,,,,,
1816,The Kingdom,4349,86658558.0,6.5,517.0,Thriller,Action,Drama,,,,
1817,The Invasion,4858,15071514.0,5.7,366.0,Science Fiction,Thriller,,,,,
1818,War,10431,40452643.0,6.0,422.0,Action,Thriller,Crime,,,,
1819,The Nanny Diaries,12435,47738099.0,6.1,335.0,Comedy,Drama,Romance,,,,
1820,Halloween,2082,80253908.0,5.9,510.0,Horror,,,,,,
1821,Death Sentence,11835,16974459.0,6.4,303.0,Action,Crime,Drama,Thriller,,,
1822,3:10 to Yuma,5176,70016220.0,6.9,1210.0,Western,,,,,,
1823,Shoot 'Em Up,4141,26820641.0,6.3,589.0,Action,Thriller,Comedy,Crime,,,
1824,Atonement,4347,129266061.0,7.4,1075.0,Drama,Romance,,,,,
1825,"4 Months, 3 Weeks and 2 Days",2009,1185783.0,7.4,158.0,Drama,,,,,,
1826,The Brave One,4413,69766619.0,6.4,258.0,Crime,Drama,Thriller,,,,
1827,In the Valley of Elah,6973,29541790.0,6.6,265.0,History,Drama,Thriller,Crime,Mystery,,
1828,Eastern Promises,2252,55112356.0,7.2,867.0,Thriller,Crime,Mystery,,,,
1829,The Death and Life of Bobby Z,10425,413454.0,5.8,104.0,Drama,Action,Thriller,Crime,,,
1830,Resident Evil: Extinction,7737,148412065.0,6.1,1308.0,Horror,Action,Science Fiction,,,,
1831,Good Luck Chuck,10030,59192128.0,5.6,454.0,Comedy,,,,,,
1832,Into the Wild,5915,56255142.0,7.8,3139.0,Adventure,Drama,,,,,
1833,The Game Plan,13680,147880543.0,6.0,434.0,Comedy,Family,,,,,
1834,The Heartbreak Kid,9038,127766650.0,5.7,414.0,Comedy,,,,,,
1835,Dan in Real Life,7211,68377859.0,6.5,363.0,Comedy,Romance,Drama,,,,
1836,The Darjeeling Limited,4538,24377151.0,7.1,876.0,Adventure,Drama,Comedy,,,,
1837,We Own the Night,2001,54926886.0,6.5,327.0,Drama,Crime,Thriller,,,,
1838,Elizabeth: The Golden Age,4517,74237563.0,6.6,310.0,Drama,History,Romance,,,,
1839,Michael Clayton,4566,92991835.0,6.6,508.0,Drama,Mystery,Crime,,,,
1840,Lars and the Real Girl,6615,11293663.0,7.1,517.0,Comedy,Romance,Drama,,,,
1841,30 Days of Night,4513,75505973.0,6.2,784.0,Horror,Thriller,,,,,
1842,Rendition,5125,24748670.0,6.2,207.0,Drama,Thriller,,,,,
1843,Gone Baby Gone,4771,34619699.0,7.2,1034.0,Crime,Drama,Mystery,,,,
1844,The Assassination of Jesse James by the Coward Robert Ford,4512,14711793.0,7.0,792.0,Action,Drama,Western,,,,
1845,Saw IV,663,139352633.0,5.9,938.0,Horror,Thriller,Crime,,,,
1846,American Gangster,4982,266465037.0,7.4,1527.0,Drama,Crime,,,,,
1847,Bee Movie,5559,287594577.0,5.7,1208.0,Family,Animation,Adventure,Comedy,,,
1848,Before the Devil Knows You're Dead,7972,25005257.0,6.9,359.0,Crime,Drama,Thriller,,,,
1849,The Diving Bell and the Butterfly,2013,19777647.0,7.5,290.0,Drama,,,,,,
1850,No Country for Old Men,6977,171600000.0,7.7,3083.0,Crime,Drama,Thriller,,,,
1851,August Rush,5123,66122026.0,7.2,821.0,Family,Drama,Music,,,,
1852,Lions for Lambs,4515,63215872.0,6.0,223.0,Action,Adventure,Drama,History,,,
1853,The Mist,5876,57096190.0,6.7,1438.0,Science Fiction,Horror,Thriller,,,,
1854,Enchanted,4523,340487652.0,6.6,1512.0,Comedy,Family,Fantasy,Romance,,,
1855,Hitman,1620,99965753.0,5.9,982.0,Action,Crime,Drama,Thriller,,,
1856,P2,13474,7766240.0,5.7,162.0,Horror,Thriller,,,,,
1857,Awake,13483,14373825.0,6.3,403.0,Thriller,Crime,Mystery,,,,
1858,The Golden Compass,2268,372234864.0,5.8,1347.0,Adventure,Fantasy,,,,,
1859,I Am Legend,6479,585349010.0,6.9,4977.0,Drama,Horror,Action,Thriller,Science Fiction,,
1860,I'm Not There.,3902,4001121.0,6.6,202.0,Drama,Music,,,,,
1861,Juno,7326,231411584.0,7.0,2313.0,Comedy,Drama,Romance,,,,
1862,My Blueberry Nights,1989,21786738.0,6.1,197.0,Drama,Romance,,,,,
1863,The Bucket List,7350,175372502.0,7.0,1138.0,Drama,Comedy,,,,,
1864,The Kite Runner,7979,73276047.0,7.3,405.0,Drama,,,,,,
1865,Sweeney Todd: The Demon Barber of Fleet Street,13885,152000000.0,7.0,1745.0,Drama,Horror,Music,,,,
1866,National Treasure: Book of Secrets,6637,457363168.0,6.1,1782.0,Action,Adventure,Mystery,Thriller,,,
1867,There Will Be Blood,7345,77208711.0,7.9,1581.0,Drama,,,,,,
1868,Charlie Wilson's War,6538,119000410.0,6.5,342.0,Comedy,Drama,History,,,,
1869,Walk Hard: The Dewey Cox Story,6575,18317151.0,6.6,214.0,Comedy,Music,,,,,
1870,The Great Debaters,14047,30226144.0,6.9,153.0,Drama,,,,,,
1871,The Water Horse,54318,103071443.0,6.3,293.0,Fantasy,Adventure,Family,,,,
1872,P.S. I Love You,6023,156835339.0,7.0,1011.0,Drama,Romance,,,,,
1873,27 Dresses,6557,160259319.0,6.1,1013.0,Comedy,Romance,,,,,
1874,Taare Zameen Par,7508,28430000.0,7.7,194.0,Drama,,,,,,
1875,[REC],8329,30448000.0,7.1,954.0,Horror,Mystery,,,,,
1876,Flawless,13195,6819587.0,6.6,142.0,Crime,Drama,Thriller,,,,
1877,Cloverfield,7191,170764026.0,6.4,2297.0,Action,Thriller,Science Fiction,,,,
1878,Untraceable,8090,32483410.0,5.9,241.0,Drama,,,,,,
1879,Rambo,7555,113244290.0,6.4,1009.0,Action,Thriller,,,,,
1880,Hellboy II: The Golden Army,11253,160388063.0,6.5,1555.0,Adventure,Fantasy,Science Fiction,,,,
1881,In Bruges,8321,34533783.0,7.4,1414.0,Comedy,Drama,Crime,,,,
1882,Jumper,8247,222231186.0,5.9,1855.0,Adventure,Fantasy,Science Fiction,,,,
1883,Vantage Point,7461,151161491.0,6.3,731.0,Drama,Action,Thriller,Crime,,,
1884,The Spiderwick Chronicles,8204,162839667.0,6.3,593.0,Adventure,Family,Fantasy,,,,
1885,Step Up 2: The Streets,8328,150816700.0,6.5,658.0,Music,Drama,Romance,,,,
1886,"Run, Fatboy, Run",7942,33000000.0,6.2,241.0,Comedy,Romance,,,,,
1887,The Bank Job,8848,64822796.0,6.6,708.0,Thriller,Crime,Drama,,,,
1888,Doomsday,13460,22211426.0,5.8,374.0,Action,Thriller,Science Fiction,,,,
1889,Horton Hears a Who!,12222,297138014.0,6.3,927.0,Animation,Comedy,Family,Adventure,Fantasy,,
1890,Funny Games,8461,7938872.0,6.3,562.0,Horror,Thriller,Crime,,,,
1891,Mongol: The Rise of Genghis Khan,12246,26527510.0,6.5,165.0,History,,,,,,
1892,Justice League: The New Frontier,14011,5231128.0,6.6,115.0,Action,Adventure,Animation,Science Fiction,,,
1893,The Dark Knight,155,1004558444.0,8.3,12269.0,Drama,Action,Crime,Thriller,,,
1894,Never Back Down,8456,41627431.0,6.5,511.0,Drama,Action,,,,,
1895,21,8065,69823199.0,6.5,1406.0,Drama,Crime,,,,,
1896,Leatherheads,4942,41299492.0,5.7,131.0,Comedy,Romance,Drama,,,,
1897,Nim's Island,10488,100076342.0,5.6,341.0,Adventure,Comedy,Family,Fantasy,,,
1898,Forgetting Sarah Marshall,9870,105173115.0,6.4,1194.0,Comedy,Romance,Drama,,,,
1899,Street Kings,1266,65569869.0,6.3,369.0,Action,Crime,Drama,Thriller,,,
1900,Harold & Kumar Escape from Guantanamo Bay,13335,43493123.0,6.2,508.0,Comedy,Adventure,,,,,
1901,Speed Racer,7459,93945766.0,5.7,359.0,Action,Family,Science Fiction,,,,
1902,The Forbidden Kingdom,1729,127906624.0,6.3,476.0,Action,Adventure,Fantasy,,,,
1903,Son of Rambow,13258,6870249.0,6.7,146.0,Comedy,,,,,,
1904,Deception,13018,17741298.0,5.7,200.0,Thriller,,,,,,
1905,Baby Mama,8780,63833449.0,5.8,205.0,Comedy,,,,,,
1906,Iron Man,1726,585174222.0,7.4,8951.0,Action,Science Fiction,Adventure,,,,
1907,Made of Honor,10761,84601681.0,6.0,410.0,Comedy,Romance,,,,,
1908,Taken,8681,226830568.0,7.2,4444.0,Action,Thriller,,,,,
1909,Stargate: The Ark of Truth,13001,8900000.0,6.9,143.0,Adventure,Science Fiction,,,,,
1910,What Happens in Vegas,9029,170000000.0,5.8,949.0,Comedy,Romance,,,,,
1911,The Chronicles of Narnia: Prince Caspian,2454,419651413.0,6.3,1668.0,Adventure,Family,Fantasy,,,,
1912,Indiana Jones and the Kingdom of the Crystal Skull,217,786636033.0,5.7,2558.0,Adventure,Action,,,,,
1913,Sex and the City,4564,415252786.0,6.0,525.0,Comedy,Drama,Romance,,,,
1914,The Strangers,10665,82391145.0,6.0,509.0,Thriller,Horror,Mystery,,,,
1915,Kung Fu Panda,9502,631744560.0,6.9,3231.0,Adventure,Animation,Family,Comedy,,,
1916,The Incredible Hulk,1724,163712074.0,6.1,3086.0,Science Fiction,Action,Adventure,,,,
1917,WALL夷똄,10681,521311860.0,7.8,6439.0,Animation,Family,,,,,
1918,Wanted,8909,258270008.0,6.4,2583.0,Action,Thriller,Crime,,,,
1919,Hancock,8960,624029371.0,6.2,3050.0,Fantasy,Action,,,,,
1920,Get Smart,11665,230685453.0,6.0,1072.0,Action,Comedy,Thriller,,,,
1921,Mamma Mia!,11631,609841637.0,6.4,1435.0,Comedy,Romance,,,,,
1922,Welcome to the Sticks,8265,53191886.0,6.7,638.0,Comedy,,,,,,
1923,Journey to the Center of the Earth,88751,101702060.0,5.8,1353.0,Action,Science Fiction,Adventure,Comedy,Family,,
1924,Death Note,16007,27793200.0,6.8,163.0,Fantasy,Mystery,Thriller,,,,
1925,Transsiberian,6687,5926410.0,6.5,197.0,Thriller,Crime,Mystery,,,,
1926,Watchmen,13183,185258983.0,7.0,2892.0,Action,Mystery,Science Fiction,,,,
1927,Step Brothers,12133,128107642.0,6.5,1084.0,Comedy,,,,,,
1928,The Midnight Meat Train,10185,3533227.0,6.0,294.0,Mystery,Drama,Crime,Thriller,Horror,,
1929,Vicky Cristina Barcelona,5038,96408652.0,6.7,1050.0,Drama,Romance,,,,,
1930,Pineapple Express,10189,101624843.0,6.6,1169.0,Action,Comedy,,,,,
1931,Red Cliff,12289,127814609.0,7.1,207.0,Adventure,Drama,Action,,,,
1932,The Sisterhood of the Traveling Pants 2,10188,44352417.0,6.1,244.0,Adventure,Comedy,Drama,Family,,,
1933,Tropic Thunder,7446,188072649.0,6.5,1707.0,Action,Comedy,,,,,
1934,Star Wars: The Clone Wars,12180,68282844.0,5.8,434.0,Thriller,Animation,Action,Science Fiction,Adventure,Fantasy,
1935,Waltz with Bashir,8885,11125849.0,7.8,294.0,Drama,Animation,War,,,,
1936,Let the Right One In,13310,10785801.0,7.5,997.0,Horror,Drama,,,,,
1937,Death Race,10483,73762516.0,6.0,1205.0,Action,Thriller,Science Fiction,,,,
1938,The House Bunny,12620,70442940.0,5.6,548.0,Romance,Comedy,,,,,
1939,The Rocker,10186,8762890.0,5.6,159.0,Comedy,Music,,,,,
1940,Mirrors,13515,72436439.0,6.0,494.0,Horror,Mystery,Thriller,,,,
1941,Burn After Reading,4944,163720069.0,6.5,1251.0,Comedy,Drama,,,,,
1942,Traitor,13291,23530831.0,6.6,210.0,Drama,Action,Thriller,Crime,,,
1943,Righteous Kill,13389,73174566.0,5.9,382.0,Action,Crime,Drama,Thriller,,,
1944,Lakeview Terrace,13279,27640028.0,5.9,294.0,Drama,Crime,Thriller,,,,
1945,Appaloosa,12690,20211394.0,6.3,305.0,Drama,Western,Crime,,,,
1946,Eagle Eye,13027,178066569.0,6.3,1038.0,Mystery,Thriller,Action,,,,
1947,How to Lose Friends & Alienate People,13092,17286299.0,6.2,247.0,Comedy,Romance,Drama,,,,
1948,Nick and Norah's Infinite Playlist,12182,32973937.0,6.4,387.0,Comedy,Music,Romance,,,,
1949,Body of Lies,12113,113280098.0,6.5,919.0,Action,Drama,Thriller,,,,
1950,City of Ember,13600,17869048.0,6.2,614.0,Adventure,Family,Fantasy,,,,
1951,Zack and Miri Make a Porno,10358,42105111.0,6.1,734.0,Comedy,,,,,,
1952,W.,10523,29506464.0,6.0,144.0,Drama,History,,,,,
1953,The Secret Life of Bees,12837,38105395.0,7.4,159.0,Adventure,,,,,,
1954,The Wave,7735,19000000.0,7.5,870.0,Drama,Thriller,,,,,
1955,Quarantine,13812,40855419.0,5.6,343.0,Horror,Science Fiction,Thriller,,,,
1956,Pride and Glory,13150,31148328.0,6.3,243.0,Thriller,Crime,Drama,,,,
1957,RockNRolla,13809,25739015.0,6.9,851.0,Action,Crime,Thriller,,,,
1958,Madagascar: Escape 2 Africa,10527,603900354.0,6.2,1866.0,Family,Animation,,,,,
1959,Blindness,8338,19844979.0,6.4,393.0,Drama,Mystery,Science Fiction,Thriller,,,
1960,Changeling,3580,113020255.0,7.3,1151.0,Crime,Drama,Mystery,,,,
1961,The Road,20766,27635305.0,6.8,1113.0,Adventure,Drama,,,,,
1962,Slumdog Millionaire,12405,377910544.0,7.6,2918.0,Drama,Romance,,,,,
1963,Quantum of Solace,10764,586090727.0,6.1,3015.0,Adventure,Action,Thriller,Crime,,,
1964,Role Models,15373,92380927.0,6.4,575.0,Comedy,,,,,,
1965,JCVD,13672,276891.0,6.6,155.0,Drama,Action,Comedy,Crime,,,
1966,Saw V,11917,113857533.0,6.0,848.0,Horror,Thriller,Crime,,,,
1967,Sex Drive,13523,18755936.0,6.0,348.0,Comedy,Adventure,Romance,,,,
1968,Australia,6972,49554002.0,6.3,712.0,Drama,,,,,,
1969,Bolt,13053,309979994.0,6.3,1798.0,Animation,Family,Adventure,Comedy,,,
1970,Milk,10139,54586584.0,7.1,628.0,History,Drama,,,,,
1971,Twilight,8966,392616625.0,5.8,3688.0,Adventure,Fantasy,Drama,Romance,,,
1972,Transporter 3,13387,108979549.0,5.9,1110.0,Action,Adventure,Thriller,Crime,,,
1973,The Boy in the Striped Pyjamas,14574,20416563.0,7.7,1492.0,War,Drama,,,,,
1974,Surveillance,10900,1115493.0,6.0,111.0,Horror,Thriller,Mystery,,,,
1975,Igor,14248,30000000.0,5.6,154.0,Animation,Comedy,Family,Fantasy,,,
1976,Punisher: War Zone,13056,10089373.0,5.6,298.0,Action,Crime,,,,,
1977,Doubt,14359,50907234.0,7.0,445.0,Drama,Mystery,,,,,
1978,Gran Torino,13223,269958228.0,7.8,3181.0,Drama,,,,,,
1979,The Reader,8055,113019290.0,7.2,835.0,Drama,Romance,,,,,
1980,Seven Pounds,11321,168167691.0,7.5,2092.0,Drama,,,,,,
1981,The Wrestler,12163,44703995.0,7.3,1031.0,Drama,Romance,,,,,
1982,The Curious Case of Benjamin Button,4922,333932083.0,7.3,3398.0,Fantasy,Drama,Thriller,Mystery,Romance,,
1983,Yes Man,10201,225990978.0,6.4,1869.0,Comedy,,,,,,
1984,Valkyrie,2253,200276000.0,6.7,1195.0,Drama,Thriller,History,War,,,
1985,Bedtime Stories,10202,212874442.0,5.9,924.0,Fantasy,Comedy,Family,Romance,,,
1986,Choke,13973,3830137.0,6.0,128.0,Comedy,Drama,,,,,
1987,Revolutionary Road,4148,75225693.0,6.8,824.0,Drama,Romance,,,,,
1988,Wild Child,13971,21972336.0,6.4,421.0,Comedy,,,,,,
1989,Defiance,13813,51155219.0,6.7,580.0,Action,Drama,History,War,,,
1990,Marley & Me,14306,244082376.0,6.9,1392.0,Comedy,Family,,,,,
1991,Ponyo,12429,187479518.0,7.5,953.0,Animation,Family,,,,,
1992,Ip Man,14756,21888598.0,7.5,1309.0,Drama,Action,History,,,,
1993,Passengers,13944,2000000.0,5.7,214.0,Drama,Mystery,Thriller,Romance,,,
1994,The Tale of Despereaux,10199,50877145.0,5.8,260.0,Adventure,Animation,Family,,,,
1995,Bride Wars,10521,114663461.0,5.9,884.0,Comedy,,,,,,
1996,Timecrimes,14139,553198.0,7.0,313.0,Science Fiction,Thriller,,,,,
1997,Underworld: Rise of the Lycans,12437,91353501.0,6.2,1447.0,Fantasy,Action,Adventure,Science Fiction,Thriller,,
1998,Inkheart,2309,57490374.0,6.0,610.0,Adventure,Family,Fantasy,,,,
1999,The Lazarus Project,13825,558000.0,6.0,116.0,Drama,Thriller,,,,,
2000,Outlander,10529,7033683.0,6.1,354.0,Fantasy,Action,Science Fiction,,,,
2001,Coraline,14836,124596398.0,7.3,1432.0,Animation,Family,,,,,
2002,Push,13455,45465299.0,5.9,671.0,Action,,,,,,
2003,The International,4959,60161391.0,6.0,373.0,Drama,Thriller,Crime,,,,
2004,Two Lovers,10362,3148182.0,6.6,157.0,Drama,Romance,,,,,
2005,He's Just Not That Into You,10184,177259441.0,6.2,988.0,Comedy,Romance,Drama,,,,
2006,Hotel for Dogs,15189,73034460.0,5.7,205.0,Comedy,Family,,,,,
2007,My Name Is Bruce,1961,173066.0,5.9,107.0,Comedy,Horror,,,,,
2008,Funny People,20829,61458982.0,5.6,398.0,Comedy,Drama,,,,,
2009,Away We Go,19255,14899417.0,6.7,189.0,Drama,Comedy,Romance,,,,
2010,Il Divo,8832,11260366.0,7.5,166.0,Drama,,,,,,
2011,Friday the 13th,13207,91379051.0,5.7,566.0,Horror,,,,,,
2012,"I Love You, Man",16538,91636986.0,6.5,531.0,Comedy,,,,,,
2013,Duplicity,16558,60000000.0,5.7,203.0,Romance,Comedy,Crime,,,,
2014,Knowing,13811,155446362.0,5.9,1528.0,Action,Adventure,Drama,Mystery,Science Fiction,Thriller,
2015,Ong Bak 2,16353,8936663.0,5.9,156.0,Adventure,Action,Thriller,,,,
2016,The Girl with the Dragon Tattoo,15472,104345682.0,7.4,1020.0,Drama,Thriller,Crime,Mystery,,,
2017,Sunshine Cleaning,13090,16174377.0,6.5,256.0,Comedy,Drama,,,,,
2018,Monsters vs Aliens,15512,381509870.0,6.0,1464.0,Animation,Family,Adventure,Science Fiction,,,
2019,Nothing But the Truth,14637,186702.0,6.9,134.0,Drama,Thriller,,,,,
2020,Adventureland,16614,17164377.0,6.4,748.0,Comedy,,,,,,
2021,Confessions of a Shopaholic,20048,108332743.0,6.1,787.0,Comedy,Romance,,,,,
2022,Fast & Furious,13804,363164265.0,6.5,2426.0,Action,Crime,Drama,Thriller,,,
2023,The Boat That Rocked,18947,36348784.0,7.2,678.0,Drama,Comedy,,,,,
2024,17 Again,16996,136267476.0,6.1,1388.0,Comedy,,,,,,
2025,Inglourious Basterds,16869,319131050.0,7.9,6598.0,Drama,Action,Thriller,War,,,
2026,State of Play,16995,87784194.0,6.7,489.0,Action,,,,,,
2027,Crank: High Voltage,15092,34560577.0,5.9,878.0,Action,Thriller,Crime,,,,
2028,Moon,17431,9760104.0,7.6,1831.0,Science Fiction,Drama,,,,,
2029,The Young Victoria,18320,27409889.0,7.1,330.0,Drama,,,,,,
2030,X-Men Origins: Wolverine,2080,373062864.0,6.2,4086.0,Adventure,Action,Thriller,Science Fiction,,,
2031,Star Trek,13475,385680446.0,7.4,4574.0,Science Fiction,Action,Adventure,,,,
2032,Red Cliff Part II,15384,121059225.0,7.1,110.0,War,Action,Drama,History,Thriller,,
2033,Earth,10946,109000000.0,7.5,136.0,Documentary,,,,,,
2034,Angels & Demons,13448,356613439.0,6.5,2183.0,Thriller,Mystery,,,,,
2035,Terminator Salvation,534,371353001.0,5.9,2496.0,Action,Science Fiction,Thriller,,,,
2036,Night at the Museum: Battle of the Smithsonian,18360,413106170.0,5.9,2026.0,Adventure,Fantasy,Action,Comedy,Family,,
2037,The Brothers Bloom,21755,5530764.0,6.8,206.0,Adventure,Comedy,Drama,Romance,,,
2038,The Soloist,17332,31720158.0,6.6,237.0,Drama,,,,,,
2039,The Last House on the Left,18405,32721635.0,6.2,449.0,Crime,Thriller,Horror,Drama,,,
2040,Drag Me to Hell,16871,90810892.0,6.2,995.0,Horror,Thriller,,,,,
2041,Up,14160,735099082.0,7.8,7048.0,Animation,Comedy,Family,Adventure,,,
2042,Fired Up!,17927,18599102.0,6.0,194.0,Comedy,,,,,,
2043,The Hangover,18785,459270619.0,7.2,6324.0,Comedy,,,,,,
2044,Antichrist,17609,791867.0,6.4,687.0,Drama,Horror,Thriller,,,,
2045,Dead Snow,14451,1984662.0,6.1,313.0,Horror,Comedy,,,,,
2046,The Taking of Pelham 1 2 3,18487,150166126.0,6.2,971.0,Thriller,Drama,Crime,,,,
2047,The Proposal,18240,317375031.0,6.7,1858.0,Comedy,Romance,Drama,,,,
2048,The Hurt Locker,12162,42000000.0,7.2,1881.0,Drama,Thriller,War,,,,
2049,Transformers: Revenge of the Fallen,8373,836297228.0,6.0,3192.0,Science Fiction,Action,Adventure,,,,
2050,Whatever Works,19265,35097815.0,6.8,365.0,Comedy,Romance,,,,,
2051,Public Enemies,11322,214104620.0,6.5,1371.0,History,Crime,Drama,,,,
2052,Ice Age: Dawn of the Dinosaurs,8355,886686817.0,6.5,2330.0,Animation,Comedy,Family,Adventure,,,
2053,My Sister's Keeper,10024,95714875.0,7.1,614.0,Drama,,,,,,
2054,(500) Days of Summer,19913,60722734.0,7.2,2993.0,Comedy,Drama,Romance,,,,
2055,Harry Potter and the Half-Blood Prince,767,933959197.0,7.4,5435.0,Adventure,Fantasy,Family,,,,
2056,The Imaginarium of Doctor Parnassus,8054,64352607.0,6.3,885.0,Adventure,Fantasy,Mystery,,,,
2057,Orphan,21208,41596251.0,6.7,1296.0,Horror,Thriller,Mystery,,,,
2058,The Ugly Truth,20943,205298907.0,6.4,1005.0,Comedy,Romance,,,,,
2059,The Collector,21407,114000000.0,6.3,365.0,Horror,Thriller,,,,,
2060,A Perfect Getaway,12403,22852638.0,6.2,355.0,Thriller,Mystery,Adventure,,,,
2061,District 9,17654,210819611.0,7.3,3451.0,Science Fiction,,,,,,
2062,Julie & Julia,24803,129540499.0,6.6,579.0,Romance,Drama,,,,,
2063,Hannah Montana: The Movie,18126,155545279.0,6.0,465.0,Comedy,Drama,Family,Music,Romance,,
2064,G.I. Joe: The Rise of Cobra,14869,302469017.0,5.6,1988.0,Adventure,Action,Thriller,Science Fiction,,,
2065,12 Rounds,17134,17280326.0,5.7,223.0,Action,Adventure,Drama,Thriller,,,
2066,The Time Traveler's Wife,24420,101229792.0,6.7,815.0,Drama,Romance,Fantasy,,,,
2067,Bronson,18533,2260712.0,6.9,756.0,Drama,Action,Crime,,,,
2068,The Secret of Moonacre,18032,7070330.0,6.2,112.0,Adventure,Fantasy,Drama,Science Fiction,Romance,Family,
2069,My Life in Ruins,23049,20455276.0,5.6,104.0,Comedy,Romance,,,,,
2070,The Secret in Their Eyes,25376,33965843.0,7.8,638.0,Crime,Drama,Mystery,Romance,,,
2071,9,12244,48428063.0,6.6,1291.0,Action,Adventure,Animation,Science Fiction,Thriller,,
2072,Pandorum,19898,20645327.0,6.5,783.0,Action,Horror,Mystery,Science Fiction,Thriller,,
2073,The Men Who Stare at Goats,10313,68729358.0,5.9,755.0,Comedy,War,,,,,
2074,The Informant!,11323,35424826.0,6.0,305.0,Drama,Comedy,Crime,,,,
2075,Extract,12569,10848783.0,5.7,192.0,Comedy,,,,,,
2076,Gamer,18501,40828540.0,5.6,778.0,Action,Thriller,Science Fiction,,,,
2077,Cloudy with a Chance of Meatballs,22794,242988466.0,6.5,1799.0,Animation,Comedy,Family,,,,
2078,Love Happens,25643,36133014.0,5.6,188.0,Drama,Romance,,,,,
2079,Bright Star,29963,4440055.0,6.8,111.0,Drama,Romance,,,,,
2080,Paranormal Activity,23827,193355800.0,5.9,1351.0,Horror,Mystery,,,,,
2081,World's Greatest Dad,20178,295750.0,6.5,181.0,Comedy,Romance,,,,,
2082,Capitalism: A Love Story,22074,17436509.0,7.0,168.0,Documentary,,,,,,
2083,A Serious Man,12573,31430334.0,6.6,492.0,Comedy,Drama,,,,,
2084,City Island,28053,6670712.0,6.9,114.0,Drama,Comedy,,,,,
2085,Whip It,22798,16633035.0,6.7,366.0,Drama,,,,,,
2086,The Invention of Lying,23082,31912793.0,6.0,523.0,Comedy,Romance,Fantasy,,,,
2087,Surrogates,19959,122444772.0,5.9,1219.0,Action,Science Fiction,Thriller,,,,
2088,Zombieland,19908,102391382.0,7.2,3655.0,Comedy,Horror,,,,,
2089,An Education,24684,26096852.0,6.9,423.0,Drama,Romance,,,,,
2090,Where the Wild Things Are,16523,100086793.0,6.4,580.0,Family,Fantasy,,,,,
2091,"New York, I Love You",12572,8049666.0,5.7,174.0,Comedy,Drama,Romance,,,,
2092,Law Abiding Citizen,22803,126690726.0,7.2,1522.0,Drama,Crime,Thriller,,,,
